"","TSS_max","TSS_mean","TSS_min","TSS_stdDev","area_km2","band_count","time_finish","time_start","water_period","year","precipitation","u_wind","v_wind","watershed","anthropogenic_km2","mean_discharge","natural_km2"
"116",230.861862182617,116.494288161326,10.8287181854248,74.3086668992451,925.755635231995,6,"2017-11-30","2017-08-23","LW",2017,310.835515937056,-0.658311988499563,-0.154672014279055,"Regional Watershed",4630.3830934018,83465.56137,300686.850934
"117",233.909118652344,69.073570875704,8.19818878173828,45.1132211613043,1034.22980708111,6,"2018-04-01","2017-11-30","R",2017,890.898842253652,-0.859980320994806,-0.602694865842737,"Regional Watershed",4630.3830934018,199925.836989247,300686.850934
"118",215.763610839844,21.4899967879874,7.89012956619263,12.9908095179971,1405.97760585655,6,"2018-07-09","2018-04-01","HW",2018,943.778825899076,-0.632519504359908,-0.344012806164478,"Regional Watershed",4472.75768646379,152476.316514019,301058.27497312
"119",216.39973449707,18.7033757214848,7.87218570709229,8.42667557057888,1410.75554610792,6,"2018-09-23","2018-07-09","F",2018,311.101256816573,-0.743616228998084,-0.341890979302517,"Regional Watershed",4472.75768646379,83465.56137,301058.27497312
"120",231.639038085938,153.893525939671,10.8287181854248,67.448085304324,825.515596555666,6,"2018-12-24","2018-09-23","LW",2018,348.035148973297,-0.887987103213921,-0.365836386137304,"Regional Watershed",4472.75768646379,190923.818709677,301058.27497312
"121",231.576080322266,50.5365093420202,8.17149257659912,23.5149040569905,1247.32473439562,6,"2019-04-09","2018-12-24","R",2018,787.443216190107,-1.03211991615773,-0.56996784943173,"Regional Watershed",4472.75768646379,186162.615607477,301058.27497312
"122",220.105041503906,18.8461447729639,7.87131690979004,12.7295906201236,1399.77038809195,6,"2019-07-09","2019-04-09","HW",2019,855.84454463607,-0.783120558886134,-0.264530440460062,"Regional Watershed",4378.15320252552,199925.836989247,300746.972781892
"123",220.70783996582,18.1868290497746,7.9329686164856,8.62517755109496,1471.4185641036,6,"2019-09-23","2019-07-09","F",2019,264.00984742565,-0.621200441913704,-0.463080393697566,"Regional Watershed",4378.15320252552,195011.916236559,300746.972781892
"124",234.160919189453,84.635909707833,9.53299236297607,51.145076982307,951.693158709902,6,"2019-12-24","2019-09-23","LW",2019,461.283963324872,-0.555540203291689,-0.176326282026938,"Regional Watershed",4378.15320252552,152476.316514019,300746.972781892
"125",229.115036010742,44.4127562664043,7.9329686164856,16.8876890007899,1322.43362912787,6,"2020-04-08","2019-12-24","R",2019,697.831262040397,-0.776987361621696,-0.614613676712333,"Regional Watershed",4378.15320252552,190923.818709677,300746.972781892
"126",230.762283325195,17.9423669445575,7.9297456741333,10.8083032928671,1388.90734792622,6,"2020-07-09","2020-04-08","HW",2020,902.685104082977,-0.646539796117617,-0.177648384644275,"Regional Watershed",4429.89452311525,190923.818709677,300860.509302482
"127",216.538589477539,19.2529821430735,7.87131690979004,8.31043875129607,1386.73188634108,6,"2020-09-23","2020-07-09","F",2020,192.011989319226,-0.792107191182048,-0.323553830036591,"Regional Watershed",4429.89452311525,195011.916236559,300860.509302482
"128",234.134750366211,156.806799266804,8.76227474212646,65.3448846108611,870.923010191984,6,"2020-12-16","2020-09-23","LW",2020,349.797577741011,-0.654533729645318,-0.238342443034687,"Regional Watershed",4429.89452311525,195011.916236559,300860.509302482
"129",233.831878662109,59.256333436656,8.58413314819336,37.8809157963991,1062.23121649422,6,"2021-03-16","2020-12-16","R",2020,923.227792216783,-0.736987819843738,-0.562643588188342,"Regional Watershed",4429.89452311525,152476.316514019,300860.509302482
"130",222.354904174805,20.4798284675741,7.88765478134155,16.353005037037,1476.5825418075,6,"2021-06-16","2021-03-16","HW",2021,851.329366599871,-0.545807290348204,-0.241341992717421,"Regional Watershed",4345.20454335492,180681.396129032,300286.715040721
"131",215.603591918945,18.7372718085593,7.87131690979004,8.01666246763737,1540.69921035796,6,"2021-09-16","2021-06-16","F",2021,439.414676149187,-0.47858352688835,-0.422277361689588,"Regional Watershed",4345.20454335492,225755.56483871,300286.715040721
"132",233.2685546875,86.126608245818,8.10965251922607,52.2862017105925,1067.84671280555,6,"2021-12-16","2021-09-16","LW",2021,458.009157876364,-0.587223376006055,-0.337902301092061,"Regional Watershed",4345.20454335492,199925.836989247,300286.715040721
"133",229.909561157227,54.608522592417,8.82390117645264,23.8756052109576,1266.37167864582,6,"2022-03-16","2021-12-16","R",2021,904.110372666601,-0.668739532420314,-0.583976687946977,"Regional Watershed",4345.20454335492,152476.316514019,300286.715040721
"134",215.439147949219,22.2903662824731,7.89065742492676,15.9263025819267,1546.8258473515,6,"2022-06-16","2022-03-16","HW",2022,984.769415837543,-0.549217446658778,-0.204062509773562,"Regional Watershed",4590.42987318232,199925.836989247,299167.945037903
"135",215.136505126953,17.0005949664543,7.91269302368164,6.8776470746317,1538.34286134694,6,"2022-09-16","2022-06-16","F",2022,362.268121659967,-0.749896091818716,-0.47337652122752,"Regional Watershed",4590.42987318232,220799.007956989,299167.945037903
"136",234.849731445312,119.854488317936,8.38285827636719,72.7048616336698,842.950533126796,6,"2022-12-16","2022-09-16","LW",2022,323.074867474495,-0.596795949857523,-0.363161044667466,"Regional Watershed",4590.42987318232,169528.406474747,299167.945037903
"137",233.824493408203,49.2536550788211,7.89422130584717,26.2933694642214,1176.80047054095,6,"2023-03-16","2022-12-16","R",2022,812.549431997817,-0.762514576083196,-0.619981972342205,"Regional Watershed",4590.42987318232,199925.836989247,299167.945037903
"138",215.889556884766,22.0390378254933,7.86378049850464,12.9345264383688,1381.98010430633,6,"2023-06-16","2023-03-16","HW",2023,728.09705758744,-0.77285650592649,-0.134431163234817,"Regional Watershed",4927.79711793551,180681.396129032,298928.844887314
"139",215.531280517578,24.6241245330929,7.91269302368164,8.84538923253411,1398.10116203391,6,"2023-09-16","2023-06-16","F",2023,203.192703378501,-1.11003978560018,-0.258363367360683,"Regional Watershed",4927.79711793551,192864.37516129,298928.844887314
"140",233.402770996094,187.414403385724,8.68901634216309,56.5310142878117,629.215555617745,6,"2023-12-16","2023-09-16","LW",2023,241.450045195649,-1.02363457916153,-0.268995864047387,"Regional Watershed",4927.79711793551,169528.406474747,298928.844887314
"141",234.741119384766,63.8394455890193,8.0036039352417,64.3462382017375,502.093481103154,6,"2024-03-16","2023-12-16","R",2023,523.776958645186,-1.11784710465078,-0.430973619472092,"Regional Watershed",4927.79711793551,195585.527419355,298928.844887314
"142",230.600555419922,36.9145571585497,7.93763446807861,18.7539837806278,1201.46553371448,6,"2024-06-08","2024-03-16","HW",2024,857.817846681708,-0.783977552872366,-0.211556448639289,"Regional Watershed",5247.88740053752,199925.836989247,299740.774235995
"143",220.766983032227,33.6585937297359,7.9329686164856,12.7951851795926,1310.04055229774,6,"2024-08-23","2024-06-08","F",2024,205.235224137699,-0.863849780302676,-0.291977583285362,"Regional Watershed",5247.88740053752,83465.56137,299740.774235995
"144",234.002212524414,178.7872462154,8.71109008789062,63.9644130681655,561.882527723723,6,"2024-11-23","2024-08-23","LW",2024,207.069893418566,-1.05456040091249,-0.197468761403151,"Regional Watershed",5247.88740053752,152476.316514019,299740.774235995
"145",235.141967773438,126.397185644801,7.94725656509399,86.0576527527136,368.463270973846,6,"2025-03-09","2024-11-23","R",2024,898.932982650942,-0.81290518877371,-0.467850224825714,"Regional Watershed",5247.88740053752,124708.110242991,299740.774235995
"146",215.393142700195,21.7001207204687,7.87131690979004,13.7777583726206,1303.14113325158,6,"2025-06-09","2025-03-09","HW",2025,856.490466723394,-0.830971146796543,-0.289036300320865,"Regional Watershed",5234.17433639409,223941.292150538,305474.722954858
"147",215.301116943359,20.1441701314801,7.92057180404663,11.2394607439268,1433.66332698432,6,"2025-09-09","2025-06-09","F",2025,382.916564589821,-0.814022725125683,-0.274271681523751,"Regional Watershed",5234.17433639409,231944.084716981,305485.474607476
"148",231.284851074219,58.6694815791722,8.2548828125,27.9164710216207,1112.83169881042,6,"2025-12-09","2025-09-09","LW",2025,311.053055334081,-0.73196853157522,-0.141837627071427,"Regional Watershed",5234.17433639409,190923.818709677,304938.202241482
