time_finish,TSS_max,TSS_min,TSS_stdDev,time_start,water_period,year,mean_discharge,precipitation,u_wind,v_wind,watershed,anthropogenic_km2,natural_km2,TSS_max_fill,TSS_mean,TSS_min_fill,TSS_stdDev_fill,area_km2
1999-09-23 18:00:00,,,,1999-07-09 06:00:00,F,1999,205197.5332894737,115.98687077919192,-1.1682386439111483,-0.2433825470004044,Local Watershed,178.16125021606084,1586.9505865097058,218.0576103648942,25.236179869215064,7.9420101732502575,16.36460903885799,1435.3657607299863
1999-12-24 00:00:00,232.8074951171875,10.924068450927734,59.11692249599392,1999-09-23 00:00:00,LW,1999,107236.24162108832,330.1710292908507,-1.5171335768938277,0.1601196946733019,Local Watershed,178.16125021606084,1586.9505865097058,232.8074951171875,170.18502347276527,10.924068450927734,59.11692249599392,881.7249647950983
1999-12-24 06:00:00,,,,1999-09-23 18:00:00,LW,1999,107105.70141304348,332.64673108183314,-1.5173362760319558,0.1599582557241819,Local Watershed,178.16125021606084,1586.9505865097058,232.84348888297617,170.36107041735838,10.927298039407068,59.22969697075729,880.5489359177693
2000-04-08 00:00:00,234.48280334472656,9.016607284545898,68.32542884777558,1999-12-24 00:00:00,R,2000,153209.3512506782,1408.6855164700837,-1.2175766424598569,-0.4699805600675478,Local Watershed,182.2376924935526,1674.7296824116695,234.48280334472656,93.88686224976703,9.016607284545898,68.32542884777558,896.1720387349477
2000-04-08 18:00:00,,,,1999-12-24 06:00:00,R,2000,153906.6646037736,1410.2812756025405,-1.2195161263951064,-0.472007873215387,Local Watershed,182.2376924935526,1674.7296824116695,234.42746600213445,93.04499743942092,8.99977691608965,68.04493690711273,898.8677372887372
2000-07-16 00:00:00,223.8042449951172,7.871316909790039,13.654779127886329,2000-04-08 00:00:00,HW,2000,222984.17318174167,752.8653235658329,-2.118288371744064,-0.0629797806393725,Local Watershed,182.2376924935526,1674.7296824116695,223.8042449951172,17.10488468405033,7.871316909790039,13.654779127886329,1308.164311375146
2000-07-16 18:00:00,,,,2000-04-08 18:00:00,HW,2000,223151.33696969695,745.93637463133,-2.1249830835193873,-0.057717991125770196,Local Watershed,182.2376924935526,1674.7296824116695,223.7066005272163,16.61830592926461,7.863831411001201,13.354815639972212,1310.7226409162336
2000-10-16 00:00:00,218.72747802734372,7.940486431121826,14.493446604978846,2000-07-16 00:00:00,F,2000,185997.6801789526,184.2933853624789,-2.2544579547388675,0.333094122655563,Local Watershed,182.2376924935526,1674.7296824116695,218.72747802734372,24.709793433450137,7.940486431121826,14.493446604978846,1326.5741957042037
2000-10-16 06:00:00,,,,2000-07-16 18:00:00,F,2000,185752.3479347826,183.46038505793595,-2.252664279530377,0.33305558572818506,Local Watershed,182.2376924935526,1674.7296824116695,218.7536596127659,25.119816962489363,7.947840465627615,14.590933244153911,1325.4834721288146
2001-01-07 00:00:00,233.3350982666016,10.83965301513672,54.69632573166754,2000-10-16 00:00:00,LW,2001,115295.39101283501,253.02474805351224,-1.599636586315103,-0.0450125947898515,Local Watershed,184.93173960448843,1691.5023548585264,233.3350982666016,184.78572523367484,10.83965301513672,54.69632573166754,902.849114169824
2001-01-07 18:00:00,,,,2000-10-16 06:00:00,LW,2001,115216.95246987951,258.19226772427487,-1.5993143758121773,-0.050898191610394584,Local Watershed,184.93173960448843,1691.5023548585264,233.40868207678827,185.0472767258365,10.842461749249942,54.965502991084065,901.9093543831273
2001-03-24 00:00:00,232.16357421875,8.784039497375488,58.23594469246324,2001-01-07 00:00:00,R,2001,165433.09051409,915.4792173367098,-1.9928626212371356,-0.4863543772881828,Local Watershed,184.93173960448843,1691.5023548585264,232.16357421875,86.6593942757707,8.784039497375488,58.23594469246324,1134.295313519154
2001-03-24 06:00:00,,,,2001-01-07 18:00:00,R,2001,165671.6839736842,916.8102421209854,-1.993496341555348,-0.48630007392664787,Local Watershed,184.93173960448843,1691.5023548585264,232.15320471210796,86.27926864182896,8.776897320513987,58.16748830629076,1135.3385822095142
2001-06-16 00:00:00,228.1894378662109,7.887654781341553,20.57905879934792,2001-03-24 00:00:00,HW,2001,220891.9229761905,771.4383192194815,-1.7531801879098317,-0.0976067273461105,Local Watershed,184.93173960448843,1691.5023548585264,228.1894378662109,24.95023185579056,7.887654781341553,20.57905879934792,1367.0437435109338
2001-06-16 00:00:00,,,,2001-03-24 06:00:00,HW,2001,220891.9229761905,771.4383192194815,-1.7531801879098317,-0.09760672734611049,Local Watershed,184.93173960448843,1691.5023548585264,228.1894378662109,24.950231855790555,7.887654781341553,20.57905879934792,1367.0437435109336
2001-09-16 00:00:00,215.2109222412109,7.910932540893555,10.03000040230972,2001-06-16 00:00:00,F,2001,195585.52741935485,147.1388829977295,-2.104456482301132,-0.129959904509624,Local Watershed,184.93173960448843,1691.5023548585264,215.2109222412109,19.340951655754623,7.910932540893555,10.03000040230972,1395.4928578642912
2001-12-24 00:00:00,232.5489196777344,10.83965301513672,58.28226767045798,2001-09-16 00:00:00,LW,2001,104194.75157000002,155.70155183409796,-2.3273299254918016,0.4060388002193996,Local Watershed,184.93173960448843,1691.5023548585264,232.5489196777344,172.91581034733858,10.83965301513672,58.28226767045798,812.1861538114164
2002-04-09 00:00:00,235.0374755859375,8.50539779663086,29.63017344991901,2001-12-24 00:00:00,R,2002,161312.87371028037,1131.164536235298,-1.7264360700729455,-0.4637881938270791,Local Watershed,181.07005275122427,1671.4342046668846,235.0374755859375,55.332609976506696,8.50539779663086,29.63017344991901,1156.0449933971745
2002-07-09 00:00:00,216.28944396972656,7.890129566192627,12.988204241766487,2002-04-09 00:00:00,HW,2002,216281.72166616068,614.7705005039974,-2.3998504269120216,-0.0506361910288733,Local Watershed,181.07005275122427,1671.4342046668846,216.28944396972656,20.54956120856621,7.890129566192627,12.988204241766487,1357.7971873630115
2002-07-09 06:00:00,,,,2002-04-09 00:00:00,HW,2002,216335.7228260869,612.4493380382919,-2.4022473707760796,-0.049380689703129615,Local Watershed,181.07005275122427,1671.4342046668846,216.2585188332201,20.50039973174957,7.889411832588267,12.962267020293151,1358.2430368393339
2002-09-23 00:00:00,218.06881713867188,8.116841316223145,15.692749933346036,2002-07-09 00:00:00,F,2002,196845.9924034086,79.9646051928949,-2.7600889217936446,0.1065082825522301,Local Watershed,181.07005275122427,1671.4342046668846,218.06881713867188,26.7536901760844,8.116841316223145,15.692749933346036,1398.300325030739
2002-09-23 18:00:00,,,,2002-07-09 06:00:00,F,2002,196255.83039473684,77.46737341576886,-2.757929751670509,0.10766896356292749,Local Watershed,181.07005275122427,1671.4342046668846,218.17773024598463,27.465224375502647,8.132366106097493,15.936205892328369,1396.1857527260509
2002-12-24 00:00:00,234.0359649658203,10.83965301513672,65.19973498756657,2002-09-23 00:00:00,LW,2002,113620.2267282609,260.1756921779919,-2.0917536524858,0.1938528543436348,Local Watershed,181.07005275122427,1671.4342046668846,234.0359649658203,161.60280280842267,10.83965301513672,65.19973498756657,899.2909782520265
2002-12-24 00:00:00,,,,2002-09-23 18:00:00,LW,2002,113620.22672826088,260.1756921779919,-2.0917536524858,0.1938528543436348,Local Watershed,181.07005275122427,1671.4342046668846,234.03596496582034,161.60280280842267,10.839653015136722,65.19973498756657,899.2909782520268
2003-04-09 00:00:00,233.58740234375,9.203275680541992,67.70280903777831,2002-12-24 00:00:00,R,2003,154128.3973457944,986.0674877253588,-2.3156264522800463,-0.3086336405591197,Local Watershed,159.12547532537604,1708.5312593988117,233.58740234375,106.53181397594015,9.203275680541992,67.70280903777831,936.6414423302444
2003-07-09 00:00:00,226.0424346923828,7.894221305847168,21.925103723330448,2003-04-09 00:00:00,HW,2003,209944.13119744556,775.1054699590335,-1.9986522841407768,-0.1638145615966713,Local Watershed,159.12547532537604,1708.5312593988117,226.0424346923828,32.65328054953229,7.894221305847168,21.925103723330448,1320.4229579830414
2003-07-09 06:00:00,,,,2003-04-09 00:00:00,HW,2003,210003.37706521736,773.3966033489957,-1.9970725461513967,-0.16334930913137657,Local Watershed,159.12547532537604,1708.5312593988117,226.03381357803474,32.47253185111728,7.891842368528365,21.825693596091146,1321.1637070777906
2003-09-23 00:00:00,228.18182373046875,8.09087085723877,17.289416070101236,2003-07-09 00:00:00,F,2003,189787.84120165673,210.21732680102104,-1.6246384918241314,0.0027426822826709,Local Watershed,159.12547532537604,1708.5312593988117,228.18182373046875,23.056590133663523,8.09087085723877,17.289416070101236,1342.4247985307736
2003-09-23 18:00:00,,,,2003-07-09 06:00:00,F,2003,189184.81421052635,205.9477798876885,-1.6236644038970431,0.0067679039718597745,Local Watershed,159.12547532537604,1708.5312593988117,228.24024014347725,23.879966993548948,8.110338720101417,17.549808761532507,1340.3985055323137
2003-12-16 00:00:00,235.1651306152344,10.828718185424805,63.95991799531605,2003-09-23 00:00:00,LW,2003,114043.31148162948,159.5601569587017,-1.7199281757312048,0.4233240993318483,Local Watershed,159.12547532537604,1708.5312593988117,235.1651306152344,176.99009080112776,10.828718185424805,63.95991799531605,1006.5939725160288
2003-12-16 12:00:00,,,,2003-09-23 18:00:00,LW,2003,113810.59227380953,162.19251407510674,-1.7197989165235354,0.4222162690231151,Local Watershed,159.12547532537604,1708.5312593988117,235.1922761077439,177.6501482665826,10.83305211580569,64.1900288016875,1005.0655288246267
2004-03-16 00:00:00,235.435546875,8.868292808532715,69.04686826344708,2003-12-16 00:00:00,R,2004,140320.09798063542,881.0208292750905,-1.5560157524425686,-0.2849955413407128,Local Watershed,165.56325703991192,1716.4596002533958,235.435546875,163.3542731362934,8.868292808532715,69.04686826344708,1014.063470306324
2004-03-16 12:00:00,,,,2003-12-16 12:00:00,R,2004,140694.9164945055,884.1340233545304,-1.556383510861447,-0.286930941588412,Local Watershed,165.56325703991192,1716.4596002533958,235.41916447127116,162.74864533366986,8.856405102442263,68.88329155025008,1015.5510467667157
2004-06-16 00:00:00,232.0974578857422,8.056079864501953,26.236009825359268,2004-03-16 00:00:00,HW,2004,200829.89423913052,922.7212017674136,-1.9410934633505368,-0.0821705255549054,Local Watershed,165.56325703991192,1716.4596002533958,232.0974578857422,39.05706998570869,8.056079864501953,26.236009825359268,1362.4633823803026
2004-06-16 00:00:00,,,,2004-03-16 12:00:00,HW,2004,200829.8942391305,922.7212017674135,-1.9410934633505368,-0.08217052555490542,Local Watershed,165.56325703991192,1716.4596002533958,232.0974578857422,39.05706998570869,8.056079864501951,26.236009825359265,1362.4633823803026
2004-09-16 00:00:00,232.0791473388672,8.241060256958008,17.68869663215676,2004-06-16 00:00:00,F,2004,180681.39612903225,245.8714674453488,-2.082415703023333,-0.1125477973406233,Local Watershed,165.56325703991192,1716.4596002533958,232.0791473388672,39.54264805494731,8.241060256958008,17.68869663215676,1344.387070473793
2004-12-16 00:00:00,233.7545318603516,10.605066299438477,49.86272211125438,2004-09-16 00:00:00,LW,2004,115842.87246937474,105.89177782005844,-1.671759090414339,0.5724058666694581,Local Watershed,165.56325703991192,1716.4596002533958,233.7545318603516,178.50024611292463,10.605066299438477,49.86272211125438,937.833274427502
2004-12-16 06:00:00,,,,2004-09-16 00:00:00,LW,2004,115756.5936304348,107.25555488649665,-1.6699651930953114,0.5720990866998297,Local Watershed,165.56325703991192,1716.4596002533958,233.755927118152,178.74969052105402,10.604946491289049,49.960311126425495,937.0576854998246
2005-03-16 00:00:00,234.29122924804688,8.288423538208008,65.55954871208148,2004-12-16 00:00:00,R,2005,143211.8623749576,923.892909112162,-1.404162840254232,-0.2297235413867253,Local Watershed,176.47407226838456,1632.9113137337615,234.29122924804688,161.74315852028022,8.288423538208008,65.55954871208148,993.8951880683246
2005-03-16 18:00:00,,,,2004-12-16 06:00:00,R,2005,143859.33789999998,929.6881687932083,-1.410096818594998,-0.23348790421791646,Local Watershed,176.47407226838456,1632.9113137337615,234.31555732314337,160.87522715948492,8.272928475206786,65.4256534085878,997.2109723802192
