time_finish,TSS_max,TSS_mean,TSS_min,TSS_stdDev,area_km2,time_start,water_period,year,mean_discharge,precipitation,u_wind,v_wind,watershed,anthropogenic_km2,natural_km2,TSS_max_fill,TSS_mean_fill,TSS_min_fill,TSS_stdDev_fill,area_km2_fill
1986-06-08 06:00:00,,,,,,1986-03-16 18:00:00,HW,1986,209541.61785714288,713.4451967637724,-0.9160891021334567,-0.2012259920462325,Regional Watershed,1567.0678618006457,305474.7229548575,230.84810229332655,21.222255734790537,8.684770440008228,30.558433321284323,1188.1453536083234
1986-08-23 00:00:00,231.4406280517578,20.104852677257384,8.064193725585938,22.183980188807816,1131.200198435967,1986-06-08 00:00:00,F,1986,212255.26908587245,329.7839569653297,-0.6790263850213345,-0.0974930598307526,Regional Watershed,1567.0678618006457,305474.7229548575,231.4406280517578,20.104852677257384,8.064193725585938,22.183980188807816,1131.200198435967
1986-08-23 18:00:00,,,,,,1986-06-08 06:00:00,F,1986,211907.34,327.1753179234061,-0.6761350018469248,-0.0966374705702762,Regional Watershed,1567.0678618006457,305474.7229548575,231.46308147428297,20.292608727671873,8.07105388961961,22.197312827283618,1130.0447081715956
1986-11-23 00:00:00,235.26026916503903,62.35286149300119,9.72849941253662,37.27832269527414,1005.1201743133836,1986-08-23 00:00:00,LW,1986,146186.29601086956,333.563569921969,-0.4896897448321977,-0.0312907932670189,Regional Watershed,1567.0678618006457,305474.7229548575,235.26026916503903,62.35286149300119,9.72849941253662,37.27832269527414,1005.1201743133836
1986-11-23 00:00:00,,,,,,1986-08-23 18:00:00,LW,1986,146186.29601086956,333.563569921969,-0.4896897448321977,-0.031290793267018904,Regional Watershed,1567.0678618006457,305474.7229548575,235.26026916503903,62.35286149300119,9.72849941253662,37.27832269527414,1005.1201743133838
1987-03-09 00:00:00,234.9059600830078,83.8672426419026,8.897278785705566,51.69661408875029,1123.628482739126,1986-11-23 00:00:00,R,1987,158009.5498130841,590.9323700226031,-0.958507310991314,-0.4610857499508127,Regional Watershed,1769.63736449485,304938.2022414817,234.9059600830078,83.8672426419026,8.897278785705566,51.69661408875029,1123.628482739126
1987-06-16 00:00:00,225.5315704345703,29.08171126097072,7.940857887268066,17.1588946001983,1099.7573845232237,1987-03-09 00:00:00,HW,1987,206814.66490000003,808.3201768585367,-0.8361818593736946,-0.0360044526248501,Regional Watershed,1769.63736449485,304938.2022414817,225.5315704345703,29.08171126097072,7.940857887268066,17.1588946001983,1099.7573845232237
1987-09-16 00:00:00,216.6991271972656,24.73253608296235,8.064339637756348,11.955821896852695,1117.0366889115155,1987-06-16 00:00:00,F,1987,177037.43752688172,323.43023318667537,-0.4562795682236515,-0.1509492164549311,Regional Watershed,1769.63736449485,304938.2022414817,216.6991271972656,24.73253608296235,8.064339637756348,11.955821896852695,1117.0366889115155
1987-12-24 00:00:00,235.0611724853516,213.2241006202755,10.753714561462402,33.56270705957812,771.1163744453232,1987-09-16 00:00:00,LW,1987,100975.95976533792,250.8300891101772,-0.3771502222698373,-0.1239180194755726,Regional Watershed,1769.63736449485,304938.2022414817,235.0611724853516,213.2241006202755,10.753714561462402,33.56270705957812,771.1163744453232
1987-12-24 06:00:00,,,,,,1987-09-16 00:00:00,LW,1987,100928.88269,251.6086488452894,-0.37796697643003274,-0.12449715378118872,Regional Watershed,1769.63736449485,304938.2022414817,235.09310967885628,213.31522592628176,10.7543217720142,33.58890155166359,771.1312421985854
1988-04-08 00:00:00,233.43524169921875,50.6198488780627,8.056079864501953,28.00777125213219,1165.7344021144722,1987-12-24 00:00:00,R,1988,159735.46351820327,802.9774766387592,-0.8372739272808993,-0.434202518488709,Regional Watershed,1819.2271341188068,304585.40638701007,233.43524169921875,50.6198488780627,8.056079864501953,28.00777125213219,1165.7344021144722
1988-04-08 18:00:00,,,,,,1987-12-24 06:00:00,R,1988,160368.2942264151,807.1541646048466,-0.837835554955295,-0.43228392226509266,Regional Watershed,1819.2271341188068,304585.40638701007,233.39531295092092,49.44339735640597,8.038592659311258,27.955005883290884,1167.5612248748528
1988-07-01 00:00:00,,,,,,1988-04-08 00:00:00,HW,1988,208696.59472787756,893.1741411515237,-0.5848473467436842,-0.0763741506097013,Regional Watershed,1819.2271341188068,304585.40638701007,232.38245884844082,10.845378705551166,7.651798647416227,28.735615826954167,1090.7238049416317
1988-07-01 12:00:00,,,,,,1988-04-08 18:00:00,HW,1988,208791.5477380952,889.7127695183215,-0.5827695183298413,-0.07703137878741856,Regional Watershed,1819.2271341188068,304585.40638701007,232.39090224854107,10.999664399157464,7.655524782614831,28.772301916383874,1089.3490212427894
1988-08-31 00:00:00,233.7978973388672,38.91258997157194,8.149343490600586,34.865512016620094,957.0126195650644,1988-07-01 00:00:00,F,1988,194093.33563275923,295.3252238848653,-0.4146089312422317,-0.3757621098531321,Regional Watershed,1819.2271341188068,304585.40638701007,233.7978973388672,38.91258997157194,8.149343490600586,34.865512016620094,957.0126195650644
1988-08-31 12:00:00,,,,,,1988-07-01 12:00:00,F,1988,193727.0972131148,291.633264260765,-0.4140533922406321,-0.37721437204447406,Regional Watershed,1819.2271341188068,304585.40638701007,233.80955709497698,39.132358229109585,8.152052732798364,34.92543301796985,956.6034177225982
1988-11-30 00:00:00,235.2598876953125,68.53275155911459,8.307052612304688,49.2667687429999,995.0773007545752,1988-08-31 00:00:00,LW,1988,109137.7505224229,368.9544296883124,-0.491732790260483,-0.1940493104068022,Regional Watershed,1819.2271341188068,304585.40638701007,235.2598876953125,68.53275155911459,8.307052612304688,49.2667687429999,995.0773007545752
1988-11-30 18:00:00,,,,,,1988-08-31 12:00:00,LW,1988,108754.31423076922,373.3932091549949,-0.49314497351078684,-0.19360453487288606,Regional Watershed,1819.2271341188068,304585.40638701007,235.26777188314335,68.81993660147765,8.309633426678596,49.431290086404054,994.8434731508371
1989-04-01 00:00:00,235.20639038085935,99.10875760553472,8.65372371673584,66.66660206615157,870.9216910792363,1988-11-30 00:00:00,R,1989,161880.58867265884,1134.9560041036923,-0.6921137392966425,-0.5800327107562817,Regional Watershed,1736.9778016003836,304367.35363671824,235.20639038085935,99.10875760553472,8.65372371673584,66.66660206615157,870.9216910792363
1989-04-01 06:00:00,,,,,,1988-11-30 18:00:00,R,1989,162111.2844508197,1136.0644196416358,-0.6923722846908491,-0.5801664405957574,Regional Watershed,1736.9778016003836,304367.35363671824,235.20203213671502,99.02968757007626,8.65179439038377,66.63638804488318,871.2010226997589
1989-07-24 00:00:00,,,,,,1989-04-01 00:00:00,HW,1989,235136.65507842848,1107.035498754317,-0.6705685929453922,-0.1491551730047383,Regional Watershed,1736.9778016003836,304367.35363671824,231.99916366406953,11.686828815264032,6.855749153312733,26.5021786487129,1288.499061101398
1989-07-24 12:00:00,,,,,,1989-04-01 06:00:00,HW,1989,235162.85973684213,1104.1040186160892,-0.6696994336768102,-0.1471646246241644,Regional Watershed,1736.9778016003836,304367.35363671824,231.9850780969183,11.318772797891862,6.849371897219576,26.303750802569244,1290.5572456348457
1989-11-08 00:00:00,231.0474853515625,29.21715756621701,7.932968616485596,15.886247268259568,1368.0606732417646,1989-07-24 00:00:00,F,1989,175307.17737645825,373.405078030977,-0.5588322019068056,-0.1700650215055104,Regional Watershed,1736.9778016003836,304367.35363671824,231.0474853515625,29.21715756621701,7.932968616485596,15.886247268259568,1368.0606732417646
1989-11-08 12:00:00,,,,,,1989-07-24 12:00:00,F,1989,174834.0194579439,372.02330294161624,-0.5598805565575251,-0.17254024303154003,Regional Watershed,1736.9778016003836,304367.35363671824,231.05748585522545,29.966162310530173,7.954410552700594,16.069702294612522,1365.803131845094
1990-01-31 00:00:00,234.1838531494141,153.8277524880621,10.83965301513672,57.72567202011557,1011.4004320410482,1989-11-08 00:00:00,LW,1990,125269.83864285715,488.1634026863976,-0.8462094793923549,-0.6289831698402674,Regional Watershed,1709.7248160460033,304125.6397110132,234.1838531494141,153.8277524880621,10.83965301513672,57.72567202011557,1011.4004320410482
1990-01-31 00:00:00,,,,,,1989-11-08 12:00:00,LW,1990,125269.83864285715,488.1634026863975,-0.8462094793923549,-0.6289831698402675,Regional Watershed,1709.7248160460033,304125.6397110132,234.1838531494141,153.82775248806212,10.83965301513672,57.72567202011557,1011.4004320410482
1990-04-01 00:00:00,234.993408203125,93.5815120849053,8.22611141204834,54.03505219957476,1337.4237727078732,1990-01-31 00:00:00,R,1990,170633.40237704918,600.9998734140298,-0.8322136138089382,-0.5435716478113262,Regional Watershed,1709.7248160460033,304125.6397110132,234.993408203125,93.5815120849053,8.22611141204834,54.03505219957476,1337.4237727078732
1990-06-16 00:00:00,228.72576904296875,37.58815552403892,7.931285858154297,22.99793325154,1334.5062657957635,1990-04-01 00:00:00,HW,1990,211205.8155844156,682.67855313074,-0.7942851501315021,-0.1658751127412647,Regional Watershed,1709.7248160460033,304125.6397110132,228.72576904296875,37.58815552403892,7.931285858154297,22.99793325154,1334.5062657957635
1990-09-16 00:00:00,228.5950164794922,22.21190690900676,7.940857887268066,16.523187432068035,1250.4614619488846,1990-06-16 00:00:00,F,1990,193947.48268817205,356.75979044794724,-0.7056847369314864,-0.0331898517851164,Regional Watershed,1709.7248160460033,304125.6397110132,228.5950164794922,22.21190690900676,7.940857887268066,16.523187432068035,1250.4614619488846
1990-12-24 00:00:00,235.23265075683597,142.9060334159425,8.863408088684082,63.89988212376158,965.4021193929306,1990-09-16 00:00:00,LW,1990,105842.16502,307.1697555911795,-0.6612809642845859,-0.1053193610651545,Regional Watershed,1709.7248160460033,304125.6397110132,235.23265075683597,142.9060334159425,8.863408088684082,63.89988212376158,965.4021193929306
1991-04-09 00:00:00,230.45054626464844,45.13037117938286,8.197819709777832,20.526760039632823,1164.274376579738,1990-12-24 00:00:00,R,1991,166458.51476635513,941.854342961606,-0.992476568102591,-0.4957903871278485,Regional Watershed,1704.489303152995,303926.35201578785,230.45054626464844,45.13037117938286,8.197819709777832,20.526760039632823,1164.274376579738
1991-07-09 00:00:00,,,,,,1991-04-09 00:00:00,HW,1991,214487.8482063159,816.1714802803871,-0.8252962235079779,-0.2023834750265389,Regional Watershed,1704.489303152995,303926.35201578785,230.1963650547437,83.19732275631274,7.928714434760061,24.409947252742718,452.21820155957687
1991-07-09 06:00:00,,,,,,1991-04-09 00:00:00,HW,1991,214522.3638043478,814.4621190872392,-0.8247825342729426,-0.2019897841961179,Regional Watershed,1704.489303152995,303926.35201578785,230.20263161629373,83.47676514061733,7.929839846910482,24.47435873491685,450.03204152772645
1991-09-23 00:00:00,232.37664794921875,169.1398788761993,8.927762985229492,39.03634045178261,209.0019331996415,1991-07-09 00:00:00,F,1991,188527.85546556683,206.8832361818841,-0.7667901019639476,-0.2331330493284471,Regional Watershed,1704.489303152995,303926.35201578785,232.37664794921875,169.1398788761993,8.927762985229492,39.03634045178261,209.0019331996415
1991-09-23 18:00:00,,,,,,1991-07-09 06:00:00,F,1991,187830.47236842103,202.59572605358971,-0.7668112558863761,-0.23259710508419,Regional Watershed,1704.489303152995,303926.35201578785,232.39412742288692,169.80037050800124,8.945043129443029,39.04634505030653,213.01004908893955
1991-12-16 00:00:00,233.8366241455078,213.59236229586023,10.924068450927734,30.63407684029372,938.5822128456324,1991-09-23 00:00:00,LW,1991,96956.10299163057,147.52961205553473,-0.7994718090805535,-0.1197725366051718,Regional Watershed,1704.489303152995,303926.35201578785,233.8366241455078,213.59236229586023,10.924068450927734,30.63407684029372,938.5822128456324
1991-12-16 12:00:00,,,,,,1991-09-23 18:00:00,LW,1991,96633.69046428573,149.109451751626,-0.7998660397842426,-0.1207384749646683,Regional Watershed,1704.489303152995,303926.35201578785,233.84710820789533,213.77939412972097,10.930691202093541,30.627630766875267,940.0814670056834
1992-03-16 00:00:00,235.1419677734375,204.37893503573048,10.519024848937988,39.48268606535243,639.0535037526678,1991-12-16 00:00:00,R,1992,115959.46845015103,526.9551228928809,-0.9905286470568796,-0.4923205783526786,Regional Watershed,1925.3623024176925,304122.9114121193,235.1419677734375,204.37893503573048,10.519024848937988,39.48268606535243,639.0535037526678
1992-03-16 12:00:00,,,,,,1991-12-16 12:00:00,R,1992,116350.16203296704,528.6307037045744,-0.9926674476825181,-0.4926728056822295,Regional Watershed,1925.3623024176925,304122.9114121193,235.13537476789023,203.8243607908448,10.510664369805204,39.4868654515669,639.0020223349788
1992-06-16 00:00:00,232.68995666503903,47.788843904513904,8.869485855102539,26.18298954366101,1191.8973838925665,1992-03-16 00:00:00,HW,1992,179372.15380434785,580.1845377819966,-1.2226728804075029,-0.1421078545058117,Regional Watershed,1925.3623024176925,304122.9114121193,232.68995666503903,47.788843904513904,8.869485855102539,26.18298954366101,1191.8973838925665
1992-06-16 00:00:00,,,,,,1992-03-16 12:00:00,HW,1992,179372.15380434782,580.1845377819966,-1.222672880407503,-0.1421078545058117,Regional Watershed,1925.3623024176925,304122.9114121193,232.689956665039,47.788843904513904,8.869485855102539,26.182989543661005,1191.8973838925667
1992-09-16 00:00:00,234.5397491455078,52.453124731165865,8.847450256347656,22.530368428283904,1203.4394678567296,1992-06-16 00:00:00,F,1992,145260.90733333334,261.947503410996,-0.4727637814865045,-0.0226170167313952,Regional Watershed,1925.3623024176925,304122.9114121193,234.5397491455078,52.453124731165865,8.847450256347656,22.530368428283904,1203.4394678567296
1992-12-16 00:00:00,234.3448486328125,208.28320143052684,10.83965301513672,40.6355874966359,852.8604312877341,1992-09-16 00:00:00,LW,1992,101140.05416104363,273.60086692580313,-0.5866349308239773,-0.0813068750434643,Regional Watershed,1925.3623024176925,304122.9114121193,234.3448486328125,208.28320143052684,10.83965301513672,40.6355874966359,852.8604312877341
1992-12-16 06:00:00,,,,,,1992-09-16 00:00:00,LW,1992,101154.2198804348,274.36906428884157,-0.5876495806475386,-0.08210241207734634,Regional Watershed,1925.3623024176925,304122.9114121193,234.34397647884978,208.34715552140122,10.842361110978278,40.70336533284861,852.5503478411895
1993-03-16 00:00:00,234.30596923828125,89.19132674183689,10.001495361328123,52.85517588732574,1061.55817848616,1992-12-16 00:00:00,R,1993,155917.78402675744,678.8505854102701,-0.8820973205448296,-0.4090670091691441,Regional Watershed,2086.2335455492403,303576.25207904406,234.30596923828125,89.19132674183689,10.001495361328123,52.85517588732574,1061.55817848616
1993-03-16 18:00:00,,,,,,1992-12-16 06:00:00,R,1993,156569.65435555554,682.0964023882412,-0.8839784482089349,-0.4094159531966523,Regional Watershed,2086.2335455492403,303576.25207904406,234.29901843504248,88.05599160543402,9.984065526215458,52.722825222461985,1064.8362810313051
1993-06-16 00:00:00,231.26535034179688,29.047976631629133,8.025285720825195,18.81849876847554,1401.1877576530658,1993-03-16 00:00:00,HW,1993,217075.35260869568,814.4931757038928,-0.9159792347243866,-0.1316592104762824,Regional Watershed,2086.2335455492403,303576.25207904406,231.26535034179688,29.047976631629133,8.025285720825195,18.81849876847554,1401.1877576530658
1993-06-16 00:00:00,,,,,,1993-03-16 18:00:00,HW,1993,217075.35260869568,814.4931757038929,-0.9159792347243867,-0.1316592104762824,Regional Watershed,2086.2335455492403,303576.25207904406,231.26535034179685,29.04797663162913,8.025285720825195,18.81849876847554,1401.1877576530658
1993-09-16 00:00:00,225.4464569091797,27.185564738505125,8.226080894470215,15.196567632079546,1422.279251049122,1993-06-16 00:00:00,F,1993,195011.9162365592,387.16166782525016,-0.4710753577653104,-0.055035342972881,Regional Watershed,2086.2335455492403,303576.25207904406,225.4464569091797,27.185564738505125,8.226080894470215,15.196567632079546,1422.279251049122
1993-12-24 00:00:00,,,,,,1993-09-16 00:00:00,LW,1993,123208.41188,399.2769752453438,-0.5193784882460797,-0.2467971406109959,Regional Watershed,2086.2335455492403,303576.25207904406,225.68277898390485,24.1610037300507,8.601110929065518,12.529845549041006,1536.2566925271292
1994-04-09 00:00:00,,,,,,1993-12-24 00:00:00,R,1994,190772.91373831776,1031.4411667263762,-0.8699893589689695,-0.4266053913562748,Regional Watershed,2189.76737614852,303267.0812973179,229.39294322775336,18.03458871112781,8.421276667412009,7.137616762665149,1616.5757777739047
1994-07-09 00:00:00,228.5950164794922,17.250906322411925,7.912693023681641,13.951841429929782,1343.0780762036547,1994-04-09 00:00:00,HW,1994,228972.81636097335,844.4759456875131,-0.8401437977740676,-0.0657130988913722,Regional Watershed,2189.76737614852,303267.0812973179,228.5950164794922,17.250906322411925,7.912693023681641,13.951841429929782,1343.0780762036547
1994-07-09 06:00:00,,,,,,1994-04-09 00:00:00,HW,1994,228979.8875,842.6187429178663,-0.8390772868848904,-0.06545806342946246,Regional Watershed,2189.76737614852,303267.0812973179,228.58195985716668,17.26026486055585,7.910951487817574,13.996602325871711,1341.629731568809
1994-09-23 00:00:00,225.48080444335935,28.85259296689093,8.111077308654785,31.73583045184791,924.4623171067302,1994-07-09 00:00:00,F,1994,202583.66538627673,237.1093302557269,-0.4674208727893071,-0.2216852885784936,Regional Watershed,2189.76737614852,303267.0812973179,225.48080444335935,28.85259296689093,8.111077308654785,31.73583045184791,924.4623171067302
1994-09-23 18:00:00,,,,,,1994-07-09 06:00:00,F,1994,202009.04631578943,233.59978439611785,-0.46597615290787037,-0.2232353591907722,Regional Watershed,2189.76737614852,303267.0812973179,225.50144527018642,29.1065509730415,8.128358828141836,31.915699483708597,922.8338141948669
1994-12-24 00:00:00,234.2882080078125,69.32361071351092,10.83965301513672,46.99912155316064,1086.9980963252626,1994-09-23 00:00:00,LW,1994,124575.42392391304,315.0133187735536,-0.7351216664302219,-0.2870297796058094,Regional Watershed,2189.76737614852,303267.0812973179,234.2882080078125,69.32361071351092,10.83965301513672,46.99912155316064,1086.9980963252626
1994-12-24 00:00:00,,,,,,1994-09-23 18:00:00,LW,1994,124575.42392391304,315.0133187735536,-0.7351216664302218,-0.28702977960580933,Regional Watershed,2189.76737614852,303267.0812973179,234.2882080078125,69.32361071351092,10.83965301513672,46.99912155316064,1086.9980963252628
1995-04-09 00:00:00,234.5489654541016,68.10189743027263,8.088418006896973,40.848367326646,1135.25286697474,1994-12-24 00:00:00,R,1995,152476.3165140187,716.9184373188779,-0.9634509353554704,-0.427342433434924,Regional Watershed,2249.7151413074557,303247.26649047656,234.5489654541016,68.10189743027263,8.088418006896973,40.848367326646,1135.25286697474
1995-07-01 00:00:00,,,,,,1995-04-09 00:00:00,HW,1995,202780.53026210624,818.1093492980041,-0.674241723708924,-0.123502595178197,Regional Watershed,2249.7151413074557,303247.26649047656,228.636769031221,29.49408433641288,7.190078744270481,25.222534695503054,1249.3449648982285
1995-07-01 12:00:00,,,,,,1995-04-09 00:00:00,HW,1995,202899.1894047619,814.5029586535796,-0.6734476270538864,-0.12391796588061449,Regional Watershed,2249.7151413074557,303247.26649047656,228.60372843255843,29.321975403418854,7.192367158793246,25.15657099031609,1249.8418827679704
1995-08-31 00:00:00,226.2079162597656,29.810546101164725,7.940846920013428,25.01008547476604,1212.2644456217731,1995-07-01 00:00:00,F,1995,184803.16866268916,174.58916644402032,-0.6628384973649366,-0.328607394725377,Regional Watershed,2249.7151413074557,303247.26649047656,226.2079162597656,29.810546101164725,7.940846920013428,25.01008547476604,1212.2644456217731
1995-08-31 12:00:00,,,,,,1995-07-01 12:00:00,F,1995,184345.51934426223,170.77468649430438,-0.6622936333775631,-0.3292666124709506,Regional Watershed,2249.7151413074557,303247.26649047656,226.2062073839815,30.047084522278524,7.950192110178889,25.092491275031758,1210.8609988941353
1995-11-23 00:00:00,,,,,,1995-08-31 00:00:00,LW,1995,89119.57423646751,258.491109646736,-0.4614992566858793,-0.1301355711844342,Regional Watershed,2249.7151413074557,303247.26649047656,229.60425777876577,109.71985058397227,9.720600182427932,52.956029676454904,784.4206212135522
1995-11-23 06:00:00,,,,,,1995-08-31 12:00:00,LW,1995,88963.84914285714,259.95729525740745,-0.4613335862064466,-0.1299445915452578,Regional Watershed,2249.7151413074557,303247.26649047656,229.6207674927463,110.00108850271498,9.725481572553244,53.05368814819172,782.9375527326129
1996-03-08 00:00:00,234.38548278808597,158.8380687272714,10.306994438171388,68.43440119823256,487.1323649525229,1995-11-23 00:00:00,R,1996,136299.63401623574,908.061365360624,-0.677620434571585,-0.4015200852467616,Regional Watershed,2445.082683013992,302939.20085430896,234.38548278808597,158.8380687272714,10.306994438171388,68.43440119823256,487.1323649525229
1996-03-08 18:00:00,,,,,,1995-11-23 06:00:00,R,1996,137044.89158490568,912.0787013036013,-0.6786850798098253,-0.40189592068912405,Regional Watershed,2445.082683013992,302939.20085430896,234.3809442769348,158.3115390823749,10.295496860467578,68.22407510736615,489.17073311957313
1996-06-16 00:00:00,231.0649871826172,24.01021126030625,7.910932540893555,18.859751138063,1105.5878839468303,1996-03-08 00:00:00,HW,1996,216829.0578,1065.8579878488458,-0.6178677159277367,-0.1450782896496345,Regional Watershed,2445.082683013992,302939.20085430896,231.0649871826172,24.01021126030625,7.910932540893555,18.859751138063,1105.5878839468303
1996-06-16 00:00:00,,,,,,1996-03-08 18:00:00,HW,1996,216829.0578,1065.8579878488458,-0.6178677159277367,-0.14507828964963448,Regional Watershed,2445.082683013992,302939.20085430896,231.06498718261722,24.010211260306242,7.910932540893555,18.859751138062997,1105.5878839468303
1996-09-16 00:00:00,233.1214599609375,32.388203282985714,8.006062507629395,19.59183935924248,1271.512035034952,1996-06-16 00:00:00,F,1996,199925.8369892473,401.6719111423087,-0.5756969183010904,-0.1117562156431591,Regional Watershed,2445.082683013992,302939.20085430896,233.1214599609375,32.388203282985714,8.006062507629395,19.59183935924248,1271.512035034952
1996-12-16 00:00:00,235.1846160888672,196.886969535939,9.011154174804688,52.19696921409462,894.626597050151,1996-09-16 00:00:00,LW,1996,116699.83993323994,348.45944005956073,-0.5629188598037129,-0.0120379358255234,Regional Watershed,2445.082683013992,302939.20085430896,235.1846160888672,196.886969535939,9.011154174804688,52.19696921409462,894.626597050151
1996-12-16 06:00:00,,,,,,1996-09-16 00:00:00,LW,1996,116592.82954347823,349.35356056287344,-0.5632068601937964,-0.012948060141547887,Regional Watershed,2445.082683013992,302939.20085430896,235.19151792517897,197.13667013657138,9.012509489357198,52.2374051359028,893.8870803082832
1997-03-16 00:00:00,,,,,,1996-12-16 00:00:00,R,1997,149369.4975424204,752.1404015945834,-0.7829207110279868,-0.5365689380853158,Regional Watershed,2904.1655895876643,303245.9310649883,237.2060484972383,155.143270062784,8.77059958254314,39.05558263718976,918.2243851342953
1997-03-16 18:00:00,,,,,,1996-12-16 06:00:00,R,1997,150042.02759999997,754.4539821980323,-0.7850462293087107,-0.5375316366993428,Regional Watershed,2904.1655895876643,303245.9310649883,237.20220775490822,154.0437229104114,8.764228788529323,38.79525770909068,920.3142358317782
1997-06-16 00:00:00,230.02052307128903,16.229499160806224,7.890129566192627,9.00393071477684,1271.9366898558246,1997-03-16 00:00:00,HW,1997,224371.08760869564,701.3494785283574,-0.9679507743534158,-0.1874450193409501,Regional Watershed,2904.1655895876643,303245.9310649883,230.02052307128903,16.229499160806224,7.890129566192627,9.00393071477684,1271.9366898558246
1997-06-16 00:00:00,,,,,,1997-03-16 18:00:00,HW,1997,224371.08760869564,701.3494785283572,-0.9679507743534157,-0.18744501934095006,Regional Watershed,2904.1655895876643,303245.9310649883,230.020523071289,16.229499160806228,7.890129566192627,9.003930714776843,1271.9366898558246
1997-09-16 00:00:00,215.64157104492188,20.31110603763128,7.925432205200195,12.573516795861511,1394.4259217378697,1997-06-16 00:00:00,F,1997,190923.81870967743,215.19789231613896,-0.953152323065997,-0.2795333531302612,Regional Watershed,2904.1655895876643,303245.9310649883,215.64157104492188,20.31110603763128,7.925432205200195,12.573516795861511,1394.4259217378697
1997-12-24 00:00:00,231.7582855224609,201.87690817595265,10.005043983459473,42.61930658568441,701.9213948230902,1997-09-16 00:00:00,LW,1997,83465.56137000001,193.5981336517268,-0.9319662445221304,-0.3017939089798322,Regional Watershed,2904.1655895876643,303245.9310649883,231.7582855224609,201.87690817595265,10.005043983459473,42.61930658568441,701.9213948230902
1998-04-09 00:00:00,,,,,,1997-12-24 00:00:00,R,1998,133506.58284112148,731.4375711826881,-1.0514445973673188,-0.3749310549250837,Regional Watershed,3366.9990368322374,303177.3017494903,237.21675018479013,192.02301481700414,10.027430370994466,37.391599160299414,778.6079198593427
1998-07-01 00:00:00,,,,,,1998-04-09 00:00:00,HW,1998,192029.81387181097,728.3093256179806,-0.7206047367377542,0.0487120656670467,Regional Watershed,3366.9990368322374,303177.3017494903,232.05367562477218,93.20834802831398,8.827245435158066,23.849090526275198,1178.3234656943748
1998-07-01 12:00:00,,,,,,1998-04-09 00:00:00,HW,1998,192211.94666666663,725.070845991478,-0.718227678020317,0.04844887774752947,Regional Watershed,3366.9990368322374,303177.3017494903,232.02013196238846,92.66176533443124,8.81958279041765,23.806895042698486,1180.2876754413326
1998-08-31 00:00:00,229.26873779296875,50.38511227196603,8.042795181274414,26.517590580335487,1288.2068463346063,1998-07-01 00:00:00,F,1998,186562.9527557653,217.68589238032425,-0.4770187721913387,-0.2054233660201348,Regional Watershed,3366.9990368322374,303177.3017494903,229.26873779296875,50.38511227196603,8.042795181274414,26.517590580335487,1288.2068463346063
1998-08-31 12:00:00,,,,,,1998-07-01 12:00:00,F,1998,186235.6098360656,214.66815918637516,-0.4754645729157524,-0.20679804070144445,Regional Watershed,3366.9990368322374,303177.3017494903,229.2621793154607,50.30192383433763,8.038284097508747,26.619888476066578,1287.7069434815933
1998-11-30 00:00:00,,,,,,1998-08-31 00:00:00,LW,1998,99224.03702770788,333.70993286452915,-0.3765567321427704,-0.0693927772486523,Regional Watershed,3366.9990368322374,303177.3017494903,232.02737713262383,96.6388032480452,7.773770811303168,60.41608657941111,895.4904151102563
1998-11-30 18:00:00,,,,,,1998-08-31 12:00:00,LW,1998,98797.58156043956,338.4461783236913,-0.3776621236674342,-0.06907056656532551,Regional Watershed,3366.9990368322374,303177.3017494903,232.06786221378871,97.29408213402641,7.77500934548142,60.73711732277904,891.0513192517614
1999-04-01 00:00:00,234.7637939453125,142.26112366614697,8.13782024383545,78.42195368553753,576.6469571402865,1998-11-30 00:00:00,R,1999,152160.23011136602,1142.677403579588,-0.6968110325699067,-0.3782838431700084,Regional Watershed,3531.7938141316563,301213.5308673623,234.7637939453125,142.26112366614697,8.13782024383545,78.42195368553753,576.6469571402865
1999-04-01 06:00:00,,,,,,1998-11-30 18:00:00,R,1999,152406.34986065573,1143.6051485274756,-0.6970166702853585,-0.3783000791875594,Regional Watershed,3531.7938141316563,301213.5308673623,234.75241569158757,142.08735587400434,8.13821824908207,78.3372852677906,577.6066021857741
1999-07-09 00:00:00,224.28599548339844,21.414758963660912,7.879195213317871,23.13235420453193,1296.152876771679,1999-04-01 00:00:00,HW,1999,229363.7976947187,968.8207231605918,-0.5203579399317682,-0.169187202851522,Regional Watershed,3531.7938141316563,301213.5308673623,224.28599548339844,21.414758963660912,7.879195213317871,23.13235420453193,1296.152876771679
1999-07-09 06:00:00,,,,,,1999-04-01 06:00:00,HW,1999,229438.00464646463,966.8858927202012,-0.5195710199110516,-0.1691722098532932,Regional Watershed,3531.7938141316563,301213.5308673623,224.25034584589454,21.176876882854824,7.877268767564998,23.022143317963245,1297.7517974593677
1999-09-23 00:00:00,218.0203399658203,24.320307128219163,7.925432205200195,16.166742837903104,1437.851060382755,1999-07-09 00:00:00,F,1999,205907.6493107454,307.9084650890632,-0.3646481649551241,-0.2858344448945484,Regional Watershed,3531.7938141316563,301213.5308673623,218.0203399658203,24.320307128219163,7.925432205200195,16.166742837903104,1437.851060382755
1999-09-23 18:00:00,,,,,,1999-07-09 06:00:00,F,1999,205197.5332894737,303.6942615043162,-0.3648514968999762,-0.28575859889306937,Regional Watershed,3531.7938141316563,301213.5308673623,218.0576103648942,25.236179869215064,7.9420101732502575,16.36460903885799,1435.3657607299863
