system:index,area_km2,class,class_name,watershed,year,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,1487.9104396931657,33,"River, Lake and Ocean",Curuai - Local Watershed,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,0.1009427368164063,41,Mosaic of Crops,Curuai - Local Watershed,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,0.9987073742065431,0,Unknown,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,1059.6432421507216,3,Forest Formation,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,0.2947813617553716,4,Savanna Formation,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,433.55420294031853,6,Unknown,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,436.0808352371079,11,Wetland,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,23.31870021982083,12,Grassland,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,176.37054740806224,15,Pasture,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,6.84146242277618,24,Urban Infrastructure,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,18.445549197820178,25,Other Non Vegetated,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,1513.4436469171187,33,"River, Lake and Ocean",Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,0.13846064508056652,41,Mosaic of Crops,Curuai - Local Watershed,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,0.9031313016967784,0,Unknown,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,1055.8226482003865,3,Forest Formation,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,0.29567464617919975,4,Savanna Formation,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,432.01525753132285,6,Unknown,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,392.1485301538255,11,Wetland,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,23.261602106311006,12,Grassland,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,180.25216418269815,15,Pasture,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,6.948659191147757,24,Urban Infrastructure,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,18.66963642205618,25,Other Non Vegetated,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,1558.6654388314792,33,"River, Lake and Ocean",Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,0.14739330773925793,41,Mosaic of Crops,Curuai - Local Watershed,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,0.8647179096679692,0,Unknown,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,1059.053501436176,3,Forest Formation,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,0.2903149898681646,4,Savanna Formation,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,437.8331272853285,6,Unknown,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,486.926343783756,11,Wetland,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,23.468840460070755,12,Grassland,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,176.14811374339743,15,Pasture,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,6.995110328843072,24,Urban Infrastructure,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,17.19319799600972,25,Other Non Vegetated,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,1460.3050570799928,33,"River, Lake and Ocean",Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,0.051810861694335936,41,Mosaic of Crops,Curuai - Local Watershed,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,0.6878394035644531,0,Unknown,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,1067.582738703571,3,Forest Formation,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,0.2894217054443365,4,Savanna Formation,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,440.3154083185913,6,Unknown,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,475.89257860237143,11,Wetland,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,23.273212467150852,12,Grassland,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,167.51598031720707,15,Pasture,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,7.049601424424126,24,Urban Infrastructure,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,16.49183765523969,25,Other Non Vegetated,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,1470.0096155000379,33,"River, Lake and Ocean",Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,0.021901777253992415,41,Mosaic of Crops,Curuai - Local Watershed,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0,0.6771259616088869,0,Unknown,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_1,1069.101485132746,3,Forest Formation,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_2,0.2894217054443365,4,Savanna Formation,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_3,439.11648961908116,6,Unknown,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_4,439.49902585352254,11,Wetland,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_5,23.374151760546837,12,Grassland,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_6,166.3215425945258,15,Pasture,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_7,7.140715820786431,24,Urban Infrastructure,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_8,15.796028478849777,25,Other Non Vegetated,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_9,1507.2036326985003,33,"River, Lake and Ocean",Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_10,0.6105162492982141,41,Mosaic of Crops,Curuai - Local Watershed,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0,0.8593590853881838,0,Unknown,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_1,1062.2771361383589,3,Forest Formation,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_2,0.2894217054443365,4,Savanna Formation,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_3,439.94168189558934,6,Unknown,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_4,452.6595363174477,11,Wetland,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_5,23.288396899829042,12,Grassland,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_6,172.89833570479777,15,Pasture,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_7,7.207713765122367,24,Urban Infrastructure,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_8,15.888891180704519,25,Other Non Vegetated,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_9,1492.7728917090808,33,"River, Lake and Ocean",Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_10,1.0467714731098292,41,Mosaic of Crops,Curuai - Local Watershed,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_0,0.848628743591308,0,Unknown,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_1,1056.5814541973034,3,Forest Formation,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2,0.2894217054443365,4,Savanna Formation,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_3,437.9145780975155,6,Unknown,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_4,384.10113518867576,11,Wetland,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_5,23.240157780810485,12,Grassland,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_6,178.4495467940439,15,Pasture,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_7,7.241659433823538,24,Urban Infrastructure,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_8,16.470449464769086,25,Other Non Vegetated,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_9,1562.764071279885,33,"River, Lake and Ocean",Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_10,1.2290331889801671,41,Mosaic of Crops,Curuai - Local Watershed,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0,0.7744917542724612,0,Unknown,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_1,1049.769259448434,3,Forest Formation,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2,0.2894217054443365,4,Savanna Formation,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_3,436.8894938202254,6,Unknown,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_4,452.6352471865974,11,Wetland,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_5,23.655531317126396,12,Grassland,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_6,187.55100041003084,15,Pasture,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_7,7.457837001877735,24,Urban Infrastructure,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_8,15.729496543820593,25,Other Non Vegetated,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_9,1491.6561686976952,33,"River, Lake and Ocean",Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_10,2.7221879893715113,41,Mosaic of Crops,Curuai - Local Watershed,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0,0.6279891484985354,0,Unknown,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_1,1039.237818560976,3,Forest Formation,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2,0.29656791394043025,4,Savanna Formation,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_3,433.419045665553,6,Unknown,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_4,512.2041990607224,11,Wetland,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_5,23.4482942306396,12,Grassland,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_6,199.5186257159934,15,Pasture,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_7,7.598083529221473,24,Urban Infrastructure,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_8,16.011848935672294,25,Other Non Vegetated,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_9,1432.5379227244966,33,"River, Lake and Ocean",Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_10,4.229740389127125,41,Mosaic of Crops,Curuai - Local Watershed,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0,0.39126278881835924,0,Unknown,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_1,1029.6920723746475,3,Forest Formation,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2,0.29656791394043025,4,Savanna Formation,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_3,435.0114675244102,6,Unknown,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_4,467.8263616579005,11,Wetland,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_5,23.25712948973383,12,Grassland,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_6,208.1222390509239,15,Pasture,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_7,7.769590581345497,24,Urban Infrastructure,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_8,15.992721453416777,25,Other Non Vegetated,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_9,1477.3833822687748,33,"River, Lake and Ocean",Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_10,3.3873407708409955,41,Mosaic of Crops,Curuai - Local Watershed,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0,0.40198192706298824,0,Unknown,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_1,1022.6643626875443,3,Forest Formation,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2,0.2974611900634771,4,Savanna Formation,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_3,440.0473630937995,6,Unknown,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_4,502.41137237970906,11,Wetland,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_5,23.319660921435503,12,Grassland,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_6,213.08486365297065,15,Pasture,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_7,7.863385612107217,24,Urban Infrastructure,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_8,15.653908234740934,25,Other Non Vegetated,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_9,1442.5046970300668,33,"River, Lake and Ocean",Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_10,0.8810791452986168,41,Mosaic of Crops,Curuai - Local Watershed,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_0,0.5940460858764647,0,Unknown,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_1,1025.4761732736315,3,Forest Formation,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2,0.2974611983642584,4,Savanna Formation,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_3,442.838029758075,6,Unknown,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_4,465.56485803199575,11,Wetland,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_5,23.3580707424194,12,Grassland,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_6,206.16870631127813,15,Pasture,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_7,7.983089478745393,24,Urban Infrastructure,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_8,15.911904733384322,25,Other Non Vegetated,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_9,1480.5864427992665,33,"River, Lake and Ocean",Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_10,0.35135346170486753,41,Mosaic of Crops,Curuai - Local Watershed,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_0,0.6099746803739658,0,Unknown,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_1,1035.4678131720777,3,Forest Formation,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2,0.2974611983642584,4,Savanna Formation,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_3,444.43942273578267,6,Unknown,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_4,500.5624253175805,11,Wetland,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_5,23.613549297961388,12,Grassland,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_6,193.835381182432,15,Pasture,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_7,8.165946606632954,24,Urban Infrastructure,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_8,16.358276608025523,25,Other Non Vegetated,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_9,1444.875568948018,33,"River, Lake and Ocean",Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_10,0.9043161274763514,41,Mosaic of Crops,Curuai - Local Watershed,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_0,0.47523287180367246,0,Unknown,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_1,1038.1066359450542,3,Forest Formation,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2,0.29835447448730523,4,Savanna Formation,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_3,448.9394505506567,6,Unknown,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_4,458.9677673453723,11,Wetland,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_5,23.779695809008754,12,Grassland,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_6,185.84274572364015,15,Pasture,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_7,8.420537700443981,24,Urban Infrastructure,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_8,16.45531663931235,25,Other Non Vegetated,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_9,1485.5124528472045,33,"River, Lake and Ocean",Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_10,2.331945967875398,41,Mosaic of Crops,Curuai - Local Watershed,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0,0.44843568023681635,0,Unknown,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1,1039.2765985461658,3,Forest Formation,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2,0.29835447448730523,4,Savanna Formation,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_3,446.82469652384,6,Unknown,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_4,388.52483113358034,11,Wetland,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_5,23.49831397392576,12,Grassland,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_6,184.7040099430912,15,Pasture,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_7,8.542921058781383,24,Urban Infrastructure,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_8,16.75832654041838,25,Other Non Vegetated,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9,1557.9587258574647,33,"River, Lake and Ocean",Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10,2.294922142795215,41,Mosaic of Crops,Curuai - Local Watershed,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0,0.4448610250854491,0,Unknown,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1,1033.5998258366265,3,Forest Formation,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2,0.29835447448730523,4,Savanna Formation,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3,437.8273601858299,6,Unknown,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
