"","TSS_max","TSS_mean","TSS_min","TSS_stdDev","area_km2","band_count","time_finish","time_start","water_period","year","precipitation","u_wind","v_wind","watershed","anthropogenic_km2","mean_discharge","natural_km2"
"34",234.548965454102,68.1018974302726,8.08841800689697,40.848367326646,1135.25286697474,6,"1995-04-09","1994-12-24","R",1994,857.266209736628,-2.16799885535588,-0.180121436504379,"Local Watershed",160.919618675433,152476.316514019,1658.01015915781
"35",226.207916259766,29.8105461011647,7.94084692001343,25.010085474766,1212.26444562177,6,"1995-08-31","1995-07-01","F",1995,83.8839714284446,-2.21398615157365,-0.263814978748336,"Local Watershed",168.559852155071,170633.402377049,1707.30681299275
"36",234.385482788086,158.838068727271,10.3069944381714,68.4344011982326,487.132364952523,6,"1996-03-08","1995-11-23","R",1995,967.614932956848,-1.41497054711712,-0.307944412914104,"Local Watershed",168.559852155071,166458.514766355,1707.30681299275
"37",231.064987182617,24.0102112603062,7.91093254089355,18.859751138063,1105.58788394683,6,"1996-06-16","1996-03-08","HW",1996,1056.68311437647,-1.52810937489466,-0.129421919522499,"Local Watershed",179.697303829881,161312.87371028,1663.87369009615
"38",233.121459960938,32.3882032829857,8.00606250762939,19.5918393592425,1271.51203503495,6,"1996-09-16","1996-06-16","F",1996,277.669664420831,-1.93110179409663,0.0292592919815299,"Local Watershed",179.697303829881,199925.836989247,1663.87369009615
"39",235.184616088867,196.886969535939,9.01115417480469,52.1969692140946,894.626597050151,6,"1996-12-16","1996-09-16","LW",1996,204.285633496375,-1.94726412130661,0.439942692890414,"Local Watershed",179.697303829881,105842.16502,1663.87369009615
"40",230.020523071289,16.2294991608062,7.89012956619263,9.00393071477684,1271.93668985582,6,"1997-06-16","1997-03-16","HW",1997,493.773291730155,-2.57823040761587,-0.0541708078208006,"Local Watershed",181.811423108199,199925.836989247,1638.71956327348
"41",215.641571044922,20.3111060376313,7.9254322052002,12.5735167958615,1394.42592173787,6,"1997-09-16","1997-06-16","F",1997,117.785634116931,-2.87050623733525,-0.0112029725104017,"Local Watershed",181.811423108199,190923.818709677,1638.71956327348
"42",231.758285522461,201.876908175953,10.0050439834595,42.6193065856844,701.92139482309,6,"1997-12-24","1997-09-16","LW",1997,145.747206969476,-2.58049563040157,0.0029141186973393,"Local Watershed",181.811423108199,83465.56137,1638.71956327348
"43",229.268737792969,50.385112271966,8.04279518127441,26.5175905803355,1288.20684633461,6,"1998-08-31","1998-07-01","F",1998,64.9937694347478,-1.97401180851517,0.0146003734149082,"Local Watershed",180.984760648248,211205.815584416,1671.46501768442
"44",234.763793945312,142.261123666147,8.13782024383545,78.4219536855375,576.646957140287,6,"1999-04-01","1998-11-30","R",1998,1243.53896323381,-1.65421808899828,-0.292613417261476,"Local Watershed",180.984760648248,211205.815584416,1671.46501768442
"45",224.285995483398,21.4147589636609,7.87919521331787,23.1323542045319,1296.15287677168,6,"1999-07-09","1999-04-01","HW",1999,809.910296301148,-1.67266115273327,-0.173836549733544,"Local Watershed",178.161250216061,83465.56137,1586.95058650971
"46",218.02033996582,24.3203071282192,7.9254322052002,16.1667428379031,1437.85106038275,6,"1999-09-23","1999-07-09","F",1999,120.079972335569,-1.16913974866065,-0.245274242305221,"Local Watershed",178.161250216061,145596.39382243,1586.95058650971
"47",232.807495117188,170.185023472765,10.9240684509277,59.116922495994,881.724964795098,6,"1999-12-24","1999-09-23","LW",1999,330.171029290851,-1.51713357689383,0.160119694673302,"Local Watershed",178.161250216061,152476.316514019,1586.95058650971
"48",234.482803344727,93.886862249767,9.0166072845459,68.3254288477756,896.172038734948,6,"2000-04-08","1999-12-24","R",1999,1408.68551647008,-1.21757664245986,-0.469980560067548,"Local Watershed",178.161250216061,190923.818709677,1586.95058650971
"49",223.804244995117,17.1048846840503,7.87131690979004,13.6547791278863,1308.16431137515,6,"2000-07-16","2000-04-08","HW",2000,752.865323565833,-2.11828837174406,-0.0629797806393725,"Local Watershed",182.237692493553,166458.514766355,1674.72968241167
"50",218.727478027344,24.7097934334501,7.94048643112183,14.4934466049788,1326.5741957042,6,"2000-10-16","2000-07-16","F",2000,184.293385362479,-2.25445795473887,0.333094122655563,"Local Watershed",182.237692493553,170633.402377049,1674.72968241167
"51",233.335098266602,184.785725233675,10.8396530151367,54.6963257316675,902.849114169824,6,"2001-01-07","2000-10-16","LW",2000,253.024748053512,-1.5996365863151,-0.0450125947898515,"Local Watershed",182.237692493553,170633.402377049,1674.72968241167
"52",232.16357421875,86.6593942757707,8.78403949737549,58.2359446924632,1134.29531351915,6,"2001-03-24","2001-01-07","R",2001,915.47921733671,-1.99286262123714,-0.486354377288183,"Local Watershed",184.931739604488,170633.402377049,1691.50235485853
"53",228.189437866211,24.9502318557906,7.88765478134155,20.5790587993479,1367.04374351093,6,"2001-06-16","2001-03-24","HW",2001,771.438319219482,-1.75318018790983,-0.0976067273461105,"Local Watershed",184.931739604488,211205.815584416,1691.50235485853
"54",215.210922241211,19.3409516557546,7.91093254089355,10.0300004023097,1395.49285786429,6,"2001-09-16","2001-06-16","F",2001,147.138882997729,-2.10445648230113,-0.129959904509624,"Local Watershed",184.931739604488,195585.527419355,1691.50235485853
"55",232.548919677734,172.915810347339,10.8396530151367,58.282267670458,812.186153811416,6,"2001-12-24","2001-09-16","LW",2001,155.701551834098,-2.3273299254918,0.4060388002194,"Local Watershed",184.931739604488,104194.75157,1691.50235485853
"56",235.037475585938,55.3326099765067,8.50539779663086,29.630173449919,1156.04499339717,6,"2002-04-09","2001-12-24","R",2001,1131.1645362353,-1.72643607007295,-0.463788193827079,"Local Watershed",184.931739604488,161312.87371028,1691.50235485853
"57",216.289443969727,20.5495612085662,7.89012956619263,12.9882042417665,1357.79718736301,6,"2002-07-09","2002-04-09","HW",2002,614.770500503997,-2.39985042691202,-0.0506361910288733,"Local Watershed",181.070052751224,170633.402377049,1671.43420466688
"58",218.068817138672,26.7536901760844,8.11684131622314,15.692749933346,1398.30032503074,6,"2002-09-23","2002-07-09","F",2002,79.9646051928949,-2.76008892179364,0.10650828255223,"Local Watershed",181.070052751224,211205.815584416,1671.43420466688
"59",234.03596496582,161.602802808423,10.8396530151367,65.1997349875666,899.290978252027,6,"2002-12-24","2002-09-23","LW",2002,260.175692177992,-2.0917536524858,0.193852854343635,"Local Watershed",181.070052751224,170633.402377049,1671.43420466688
"60",233.58740234375,106.53181397594,9.20327568054199,67.7028090377783,936.641442330244,6,"2003-04-09","2002-12-24","R",2002,986.067487725359,-2.31562645228005,-0.30863364055912,"Local Watershed",181.070052751224,154128.397345794,1671.43420466688
"61",226.042434692383,32.6532805495323,7.89422130584717,21.9251037233304,1320.42295798304,6,"2003-07-09","2003-04-09","HW",2003,775.105469959033,-1.99865228414078,-0.163814561596671,"Local Watershed",159.125475325376,166458.514766355,1708.53125939881
"62",228.181823730469,23.0565901336635,8.09087085723877,17.2894160701012,1342.42479853077,6,"2003-09-23","2003-07-09","F",2003,210.217326801021,-1.62463849182413,0.0027426822826709,"Local Watershed",159.125475325376,170633.402377049,1708.53125939881
"63",235.165130615234,176.990090801128,10.8287181854248,63.959917995316,1006.59397251603,6,"2003-12-16","2003-09-23","LW",2003,159.560156958702,-1.7199281757312,0.423324099331848,"Local Watershed",159.125475325376,166458.514766355,1708.53125939881
"64",235.435546875,163.354273136293,8.86829280853271,69.0468682634471,1014.06347030632,6,"2004-03-16","2003-12-16","R",2003,881.02082927509,-1.55601575244257,-0.284995541340713,"Local Watershed",159.125475325376,211205.815584416,1708.53125939881
"65",232.097457885742,39.0570699857087,8.05607986450195,26.2360098253593,1362.4633823803,6,"2004-06-16","2004-03-16","HW",2004,922.721201767414,-1.94109346335054,-0.0821705255549054,"Local Watershed",165.563257039912,166458.514766355,1716.4596002534
"66",232.079147338867,39.5426480549473,8.24106025695801,17.6886966321568,1344.38707047379,6,"2004-09-16","2004-06-16","F",2004,245.871467445349,-2.08241570302333,-0.112547797340623,"Local Watershed",165.563257039912,180681.396129032,1716.4596002534
"67",233.754531860352,178.500246112925,10.6050662994385,49.8627221112544,937.833274427502,6,"2004-12-16","2004-09-16","LW",2004,105.891777820058,-1.67175909041434,0.572405866669458,"Local Watershed",165.563257039912,211205.815584416,1716.4596002534
